type,policy_logps,reference_logps,rewards,lengths
chosen,-113.3040771484375,-106.88502502441406,-0.6419052481651306,-51
rejected,-90.02230834960938,-80.41065216064453,-0.9611656069755554,-52
chosen,-63.862247467041016,-60.682945251464844,-0.3179302215576172,18
rejected,-7.457276344299316,-10.067660331726074,0.2610383927822113,-11
chosen,-58.001800537109375,-39.59569549560547,-1.8406105041503906,-167
rejected,-163.98590087890625,-140.10963439941406,-2.3876266479492188,-125
chosen,-54.23832702636719,-30.114473342895508,-2.4123854637145996,-7
rejected,-110.8468017578125,-82.00297546386719,-2.884382724761963,9
chosen,-34.71003341674805,-31.003049850463867,-0.37069836258888245,-5
rejected,-140.78216552734375,-119.197998046875,-2.158416748046875,29
chosen,-15.347723007202148,-10.536636352539062,-0.4811086654663086,-69
rejected,-31.640857696533203,-21.796598434448242,-0.984425961971283,-67
chosen,-85.79853057861328,-75.34269714355469,-1.0455833673477173,-160
rejected,-126.32586669921875,-114.38970184326172,-1.193616509437561,-128
chosen,-61.734169006347656,-54.241878509521484,-0.7492290735244751,7
rejected,-51.25355529785156,-24.899959564208984,-2.635359525680542,-6
chosen,-141.96527099609375,-134.0580291748047,-0.7907242178916931,4
rejected,-78.94947814941406,-74.3176040649414,-0.46318742632865906,-26
chosen,-100.92243957519531,-97.01593780517578,-0.3906501829624176,-12
rejected,-39.89936447143555,-24.348434448242188,-1.5550930500030518,-52
chosen,-30.058382034301758,-14.811365127563477,-1.524701714515686,-6
rejected,-66.90751647949219,-59.8509521484375,-0.7056564688682556,29
chosen,-37.241241455078125,-34.55996322631836,-0.26812782883644104,-91
rejected,-43.37866973876953,-30.489498138427734,-1.2889171838760376,-79
chosen,-274.8907775878906,-244.66448974609375,-3.0226287841796875,-86
rejected,-159.6734619140625,-134.36253356933594,-2.531092882156372,-120
chosen,-273.0162658691406,-260.91455078125,-1.2101715803146362,-102
rejected,-70.1364974975586,-63.584739685058594,-0.6551758050918579,-218
chosen,-27.200481414794922,-15.710278511047363,-1.1490203142166138,-44
rejected,-28.546222686767578,-18.270000457763672,-1.0276222229003906,-44
chosen,-31.3653564453125,-23.91643524169922,-0.7448921203613281,-88
rejected,-63.805633544921875,-58.194435119628906,-0.5611198544502258,-77
chosen,-53.56935119628906,-45.542930603027344,-0.8026420474052429,-86
rejected,-131.78370666503906,-113.01252746582031,-1.8771179914474487,-56
chosen,-29.99878692626953,-6.700713634490967,-2.3298072814941406,-42
rejected,-89.96029663085938,-76.38447570800781,-1.3575820922851562,-15
chosen,-78.95646667480469,-74.77059173583984,-0.41858750581741333,-169
rejected,-213.61489868164062,-198.41668701171875,-1.5198211669921875,-143
chosen,-527.739013671875,-494.17999267578125,-3.3559021949768066,4
rejected,-341.45806884765625,-297.6362609863281,-4.382180690765381,-105
chosen,-192.59359741210938,-185.94500732421875,-0.6648589968681335,-69
rejected,-174.91358947753906,-162.75326538085938,-1.2160323858261108,-100
chosen,-198.71484375,-191.28646850585938,-0.7428375482559204,-191
rejected,-186.6971435546875,-172.10409545898438,-1.4593048095703125,-218
chosen,-259.73577880859375,-240.46327209472656,-1.9272507429122925,-136
rejected,-15.069646835327148,-7.118950843811035,-0.7950696349143982,-250
chosen,-140.234130859375,-126.43975830078125,-1.3794373273849487,-112
rejected,-283.3343200683594,-269.9884033203125,-1.3345917463302612,-31
chosen,-110.28900909423828,-101.0296630859375,-0.9259346127510071,-38
rejected,-172.03787231445312,-151.43858337402344,-2.0599288940429688,-37
chosen,-11.193034172058105,-9.384085655212402,-0.1808948516845703,-11
rejected,-71.33053588867188,-42.91509246826172,-2.8415443897247314,-3
chosen,-134.54855346679688,-126.73917388916016,-0.7809379696846008,-144
rejected,-29.254074096679688,-12.109240531921387,-1.7144832611083984,-125
chosen,-528.3789672851562,-489.6591796875,-3.871978759765625,231
rejected,-519.533447265625,-477.8039245605469,-4.172952175140381,231
chosen,-64.66317749023438,-51.768035888671875,-1.289514183998108,15
rejected,-56.073463439941406,-50.1039924621582,-0.5969471335411072,6
chosen,-79.24234008789062,-77.00434875488281,-0.22379913926124573,-173
rejected,-18.53013038635254,-15.330742835998535,-0.3199387490749359,-217
chosen,-195.7723388671875,-168.7304229736328,-2.7041916847229004,-29
rejected,-539.282958984375,-491.3619689941406,-4.7920989990234375,-3
chosen,-86.75101470947266,-64.14148712158203,-2.2609527111053467,14
rejected,-46.658390045166016,-19.18880844116211,-2.7469582557678223,-8
chosen,-57.944671630859375,-47.761268615722656,-1.0183403491973877,12
rejected,-138.9181365966797,-112.22918701171875,-2.6688950061798096,31
chosen,-203.28494262695312,-198.36904907226562,-0.49158936738967896,6
rejected,-107.72360229492188,-94.84417724609375,-1.2879425287246704,-59
chosen,-387.8634033203125,-378.6521301269531,-0.9211273193359375,168
rejected,-298.832275390625,-300.29473876953125,0.14624634385108948,133
chosen,-53.22256088256836,-40.102569580078125,-1.3119992017745972,4
rejected,-39.5089111328125,-16.845924377441406,-2.266298770904541,-5
chosen,-92.367919921875,-92.42658996582031,0.00586700439453125,39
rejected,-71.99851989746094,-55.276161193847656,-1.6722358465194702,19
chosen,-132.39926147460938,-129.85870361328125,-0.25405579805374146,-163
rejected,-131.38499450683594,-126.87483215332031,-0.45101624727249146,-180
chosen,-156.84580993652344,-144.7935028076172,-1.205230712890625,-45
rejected,-176.12625122070312,-148.73776245117188,-2.738848924636841,-29
chosen,-101.92514038085938,-91.89806365966797,-1.0027077198028564,-160
rejected,-211.3875274658203,-188.73226928710938,-2.2655258178710938,-116
chosen,-109.82749938964844,-103.94095611572266,-0.5886543393135071,-19
rejected,-37.221710205078125,-10.516717910766602,-2.670499324798584,-77
chosen,-69.79207611083984,-50.8080940246582,-1.8983982801437378,-167
rejected,-81.36872863769531,-58.938838958740234,-2.2429890632629395,-157
chosen,-122.98394775390625,-116.41080474853516,-0.6573143005371094,-127
rejected,-111.47957611083984,-92.02647399902344,-1.9453102350234985,-146
chosen,-30.85934066772461,-21.745922088623047,-0.9113418459892273,-64
rejected,-100.79966735839844,-81.41744995117188,-1.93822181224823,-41
chosen,-132.19349670410156,-119.42291259765625,-1.277058482170105,-58
rejected,-198.55368041992188,-180.7474365234375,-1.7806243896484375,-43
chosen,-117.7990493774414,-87.989990234375,-2.9809060096740723,17
rejected,-100.48857116699219,-65.86972045898438,-3.4618852138519287,5
chosen,-44.47740173339844,-28.963775634765625,-1.5513626337051392,-9
rejected,-37.19303894042969,-21.99457550048828,-1.5198463201522827,6
chosen,-201.2014923095703,-186.65676879882812,-1.4544724225997925,-29
rejected,-77.19790649414062,-73.45669555664062,-0.3741210997104645,-64
chosen,-51.20235824584961,-46.85105514526367,-0.4351303279399872,-121
rejected,-301.44659423828125,-259.7417907714844,-4.170480251312256,-8
chosen,-243.62539672851562,-241.69126892089844,-0.19341278076171875,104
rejected,-72.34961700439453,-50.75129699707031,-2.159832000732422,20
chosen,-76.20396423339844,-53.473594665527344,-2.2730369567871094,10
rejected,-149.33499145507812,-121.61904907226562,-2.771594285964966,38
chosen,-73.65975189208984,-66.72187805175781,-0.6937873959541321,-243
rejected,-240.99554443359375,-206.42324829101562,-3.4572296142578125,-189
chosen,-111.2855224609375,-100.96882629394531,-1.0316696166992188,-104
rejected,-47.72629165649414,-20.359525680541992,-2.7366766929626465,-162
chosen,-17.9317626953125,-11.865787506103516,-0.6065975427627563,-52
rejected,-64.16842651367188,-46.71259307861328,-1.745583415031433,-34
chosen,-160.4444580078125,-148.45663452148438,-1.1987823247909546,34
rejected,-112.83740234375,-101.37646484375,-1.146093726158142,17
chosen,-101.75297546386719,-85.45965576171875,-1.6293319463729858,40
rejected,-299.6437683105469,-266.7628173828125,-3.288095235824585,130
chosen,-29.15768814086914,-22.663772583007812,-0.6493915915489197,-169
rejected,-29.123111724853516,-20.238222122192383,-0.8884889483451843,-168
chosen,-255.82777404785156,-235.30958557128906,-2.05181884765625,-96
rejected,-188.2498779296875,-178.10165405273438,-1.0148223638534546,-119
chosen,-153.77032470703125,-139.6412811279297,-1.4129043817520142,68
rejected,-121.44113159179688,-110.08137512207031,-1.13597571849823,39
chosen,-136.98101806640625,-133.16293334960938,-0.38180848956108093,44
rejected,-126.1805419921875,-104.50743865966797,-2.1673104763031006,23
chosen,-1.9584187269210815,-0.8346278667449951,-0.11237908899784088,-248
rejected,-1.9584187269210815,-0.8346278667449951,-0.11237908899784088,-248
chosen,-100.96995544433594,-88.3282699584961,-1.264168620109558,29
rejected,-47.71794128417969,-21.745424270629883,-2.5972516536712646,-13
chosen,-380.4854736328125,-355.5523986816406,-2.493307590484619,3
rejected,-214.989013671875,-205.919921875,-0.906909167766571,-63
chosen,-16.604991912841797,-16.74329948425293,0.013830757699906826,-163
rejected,-4.926732540130615,-1.7632133960723877,-0.31635192036628723,-171
chosen,-250.4013671875,-236.70944213867188,-1.3691924810409546,73
rejected,-69.756103515625,-59.037322998046875,-1.0718780755996704,11
chosen,-24.6875,-9.931863784790039,-1.475563645362854,-69
rejected,-43.84096145629883,-32.29676818847656,-1.1544193029403687,-59
chosen,-269.90081787109375,-232.17184448242188,-3.772897481918335,74
rejected,-59.63661193847656,-52.29830551147461,-0.7338306307792664,12
chosen,-110.47415161132812,-92.62166595458984,-1.7852486371994019,-59
rejected,-68.80415344238281,-48.0910758972168,-2.071307897567749,-64
chosen,-105.42085266113281,-93.10606384277344,-1.2314789295196533,25
rejected,-349.17156982421875,-324.0433349609375,-2.5128235816955566,158
chosen,-178.59481811523438,-159.91351318359375,-1.8681305646896362,60
rejected,-78.75631713867188,-47.85396957397461,-3.0902347564697266,-18
chosen,-414.490478515625,-385.59765625,-2.8892822265625,196
rejected,-292.63714599609375,-270.9159851074219,-2.1721160411834717,178
chosen,-83.00218200683594,-78.26671600341797,-0.4735465943813324,41
rejected,-80.96550750732422,-45.1723747253418,-3.579313278198242,-1
chosen,-78.0696792602539,-67.13388061523438,-1.093579888343811,8
rejected,-79.84043884277344,-63.60906219482422,-1.6231377124786377,-5
chosen,-351.68682861328125,-335.1900329589844,-1.6496795415878296,-86
rejected,-181.32379150390625,-171.67393493652344,-0.9649856686592102,-150
chosen,-95.42922973632812,-88.73169708251953,-0.6697532534599304,-77
rejected,-131.15850830078125,-118.86400604248047,-1.2294502258300781,-54
chosen,-107.36288452148438,-91.6235580444336,-1.5739326477050781,30
rejected,-304.42510986328125,-290.0419921875,-1.4383118152618408,177
chosen,-212.22291564941406,-208.74307250976562,-0.34798431396484375,-67
rejected,-184.5997772216797,-179.3204345703125,-0.5279342532157898,-79
chosen,-257.29742431640625,-230.7794647216797,-2.6517961025238037,100
rejected,-29.497844696044922,-9.512964248657227,-1.9984880685806274,-14
chosen,-175.32904052734375,-159.42498779296875,-1.5904053449630737,58
rejected,-156.72982788085938,-141.06149291992188,-1.56683349609375,43
chosen,-38.32850646972656,-32.73114013671875,-0.5597366690635681,-392
rejected,-36.0206298828125,-23.260513305664062,-1.2760117053985596,-399
chosen,-98.96182250976562,-92.49612426757812,-0.6465698480606079,37
rejected,-11.283660888671875,-10.178054809570312,-0.11056061089038849,-3
chosen,-577.705078125,-552.969482421875,-2.473559617996216,22
rejected,-498.3954772949219,-452.7987060546875,-4.5596771240234375,30
chosen,-9.188923835754395,-8.904190063476562,-0.028473377227783203,-124
rejected,-126.71012115478516,-112.94995880126953,-1.3760162591934204,-105
chosen,-53.9328498840332,-45.479434967041016,-0.8453415036201477,-233
rejected,-116.73308563232422,-111.97828674316406,-0.4754799008369446,-184
chosen,-38.51271438598633,-27.876121520996094,-1.0636593103408813,-1
rejected,-12.834539413452148,-7.855800628662109,-0.49787387251853943,-9
chosen,-109.65709686279297,-91.99687957763672,-1.766021728515625,16
rejected,-425.5911560058594,-402.4356689453125,-2.3155486583709717,180
chosen,-33.75396728515625,-26.450010299682617,-0.7303957343101501,-190
rejected,-113.28843688964844,-97.18778991699219,-1.6100647449493408,-162
chosen,-99.68241119384766,-80.7893295288086,-1.889308214187622,18
rejected,-47.07809829711914,-32.25291061401367,-1.4825187921524048,-4
chosen,-25.00006675720215,-20.039094924926758,-0.4960971772670746,-6
rejected,-26.54283332824707,-19.390518188476562,-0.7152315378189087,1
chosen,-171.71121215820312,-164.47186279296875,-0.7239349484443665,-96
rejected,-223.31744384765625,-213.23275756835938,-1.0084686279296875,-81
chosen,-72.67623138427734,-69.00060272216797,-0.367562860250473,-175
rejected,-71.25691986083984,-59.459259033203125,-1.179766058921814,-179
chosen,-35.164161682128906,-16.808977127075195,-1.835518479347229,-296
rejected,-165.0834503173828,-121.09381103515625,-4.398963928222656,-250
chosen,-157.80442810058594,-150.77841186523438,-0.7026016116142273,66
rejected,-425.8394470214844,-390.4691162109375,-3.5370330810546875,146
chosen,-25.6923828125,-21.709699630737305,-0.39826831221580505,-323
rejected,-329.6434326171875,-305.3758544921875,-2.4267578125,-187
chosen,-280.3017578125,-270.61279296875,-0.9688965082168579,-50
rejected,-72.9034423828125,-65.79705810546875,-0.7106384634971619,-133
chosen,-49.40193176269531,-51.663978576660156,0.22620467841625214,-200
rejected,-169.6123809814453,-153.4495391845703,-1.6162842512130737,-149
chosen,-531.2538452148438,-482.8360290527344,-4.8417816162109375,175
rejected,-42.812042236328125,-32.758235931396484,-1.005380630493164,3
chosen,-246.4384765625,-239.22109985351562,-0.7217376828193665,-123
rejected,-545.3201904296875,-512.294921875,-3.3025269508361816,0
chosen,-122.67640686035156,-119.84935760498047,-0.2827049195766449,-129
rejected,-36.772621154785156,-29.82252311706543,-0.6950098276138306,-177
chosen,-98.92321014404297,-92.94579315185547,-0.5977417230606079,-280
rejected,-101.68890380859375,-80.82255554199219,-2.086634874343872,-293
chosen,-259.5287170410156,-235.96820068359375,-2.3560516834259033,-178
rejected,-108.01287078857422,-96.69330596923828,-1.1319564580917358,-240
chosen,-131.119140625,-123.67494201660156,-0.7444198727607727,-44
rejected,-120.85598754882812,-114.07323455810547,-0.6782752871513367,-72
chosen,-522.4043579101562,-500.32012939453125,-2.208422899246216,213
rejected,-191.18576049804688,-166.77426147460938,-2.441149950027466,71
chosen,-41.562984466552734,-37.96367263793945,-0.35993120074272156,-235
rejected,-442.4216003417969,-391.71923828125,-5.0702362060546875,-51
chosen,-223.99246215820312,-200.84335327148438,-2.314910888671875,98
rejected,-232.47406005859375,-205.67214965820312,-2.6801910400390625,103
chosen,-101.62895202636719,-99.73585510253906,-0.18930970132350922,25
rejected,-51.420047760009766,-31.605243682861328,-1.9814804792404175,3
chosen,-25.106660842895508,-18.725261688232422,-0.6381399035453796,-254
rejected,-58.11677551269531,-44.567100524902344,-1.354967474937439,-242
chosen,-532.9447631835938,-493.1056213378906,-3.9839141368865967,239
rejected,-501.28851318359375,-471.1820983886719,-3.010641574859619,241
chosen,-63.739112854003906,-62.55455780029297,-0.11845550686120987,-2
rejected,-49.1503791809082,-27.421537399291992,-2.172884225845337,-24
chosen,-27.015037536621094,-8.310280799865723,-1.8704757690429688,-21
rejected,-27.35677719116211,-10.568766593933105,-1.6788009405136108,-18
chosen,-116.34148406982422,-105.85787963867188,-1.0483604669570923,28
rejected,-30.88362693786621,-18.470815658569336,-1.2412811517715454,-28
chosen,-131.0890350341797,-119.0038070678711,-1.2085227966308594,71
rejected,-524.2894287109375,-484.8122253417969,-3.9477202892303467,202
chosen,-37.734230041503906,-18.14330291748047,-1.9590927362442017,-11
rejected,-234.87506103515625,-213.06077575683594,-2.1814286708831787,83
chosen,-95.81360626220703,-87.67385864257812,-0.8139747977256775,-35
rejected,-100.11842346191406,-72.8575668334961,-2.726085662841797,-37
chosen,-143.039306640625,-136.94979858398438,-0.6089507937431335,-80
rejected,-190.06610107421875,-176.91616821289062,-1.3149932622909546,-66
chosen,-89.93025207519531,-71.90019226074219,-1.8030060529708862,25
rejected,-48.73027801513672,-21.989856719970703,-2.674042224884033,-7
chosen,-59.85028076171875,-56.45162582397461,-0.339865505695343,-24
rejected,-478.58538818359375,-448.57354736328125,-3.0011842250823975,136
chosen,-258.96087646484375,-228.67298889160156,-3.0287888050079346,18
rejected,-180.70729064941406,-148.12876892089844,-3.25785231590271,-8
chosen,-307.68267822265625,-269.7827453613281,-3.7899932861328125,75
rejected,-162.71742248535156,-152.58802795410156,-1.012939453125,71
chosen,-211.6634521484375,-187.66502380371094,-2.3998429775238037,-80
rejected,-85.48561096191406,-71.443115234375,-1.4042495489120483,-115
chosen,-91.37400817871094,-63.384002685546875,-2.7990005016326904,-8
rejected,-146.2947235107422,-108.86244201660156,-3.7432281970977783,7
chosen,-190.7061309814453,-179.97093200683594,-1.0735199451446533,-17
rejected,-385.42578125,-352.02264404296875,-3.340313673019409,87
chosen,-124.20978546142578,-121.41178894042969,-0.2797996699810028,-198
rejected,-316.840087890625,-305.0232849121094,-1.1816803216934204,-60
chosen,-26.402259826660156,-17.376827239990234,-0.9025432467460632,-60
rejected,-14.340860366821289,-8.85107421875,-0.5489786267280579,-59
chosen,-96.81867218017578,-86.72118377685547,-1.0097488164901733,-81
rejected,-103.17339324951172,-77.5160903930664,-2.565730333328247,-84
chosen,-108.96488952636719,-100.34864807128906,-0.8616241812705994,-88
rejected,-60.869789123535156,-37.94593048095703,-2.2923858165740967,-129
chosen,-48.36344909667969,-22.76618194580078,-2.5597267150878906,-14
rejected,-39.09959030151367,-29.455678939819336,-0.9643911719322205,-17
chosen,-275.4364013671875,-258.8704833984375,-1.656591773033142,28
rejected,-79.3607177734375,-65.87569427490234,-1.3485023975372314,-62
chosen,-25.670703887939453,-23.55988121032715,-0.21108226478099823,-272
rejected,-16.468006134033203,-18.063156127929688,0.15951500833034515,-274
chosen,-56.03561019897461,-44.37359619140625,-1.1662014722824097,-217
rejected,-73.00828552246094,-63.063148498535156,-0.9945136904716492,-190
chosen,-57.296260833740234,-33.40574645996094,-2.3890514373779297,-251
rejected,-80.96854400634766,-60.833919525146484,-2.013462543487549,-250
chosen,-0.28105273842811584,-1.3056130409240723,0.10245603322982788,-247
rejected,-65.30331420898438,-30.887666702270508,-3.4415650367736816,-224
chosen,-65.62833404541016,-48.418643951416016,-1.7209690809249878,-72
rejected,-174.49066162109375,-155.3469696044922,-1.9143692255020142,-24
chosen,-73.27459716796875,-73.58047485351562,0.03058776818215847,-173
rejected,-130.12307739257812,-113.44412231445312,-1.6678955554962158,-165
chosen,-584.775390625,-545.4091186523438,-3.936627149581909,128
rejected,-179.0598602294922,-171.43896484375,-0.7620895504951477,-19
chosen,-464.76007080078125,-433.76690673828125,-3.099316358566284,28
rejected,-405.0611572265625,-379.6563720703125,-2.540478467941284,-17
chosen,-268.33978271484375,-260.07720947265625,-0.8262573480606079,72
rejected,-98.71986389160156,-92.51144409179688,-0.6208419799804688,-20
chosen,-502.55010986328125,-463.72540283203125,-3.8824708461761475,202
rejected,-266.2728271484375,-244.1690673828125,-2.210376024246216,105
chosen,-94.15174865722656,-81.5586929321289,-1.2593055963516235,-229
rejected,-23.786441802978516,-28.842830657958984,0.5056388974189758,-246
chosen,-66.02596282958984,-50.301246643066406,-1.5724716186523438,-21
rejected,-76.90602111816406,-54.58006286621094,-2.232595920562744,-12
chosen,-109.84589385986328,-92.55288696289062,-1.7293007373809814,-249
rejected,-49.95391082763672,-26.334571838378906,-2.361933946609497,-303
chosen,-33.75688934326172,-24.2289981842041,-0.9527891278266907,-3
rejected,-21.794189453125,-15.320748329162598,-0.6473441123962402,-7
chosen,-97.31849670410156,-56.96776580810547,-4.035073280334473,2
rejected,-236.41580200195312,-176.07388305664062,-6.034192085266113,54
chosen,-99.13618469238281,-88.7350082397461,-1.040117621421814,-78
rejected,-224.64141845703125,-204.54916381835938,-2.009225606918335,18
chosen,-152.35391235351562,-137.75572204589844,-1.4598190784454346,-35
rejected,-13.631891250610352,-9.054401397705078,-0.45774897933006287,-87
chosen,-40.929412841796875,-40.88948059082031,-0.003993225283920765,-55
rejected,-153.82044982910156,-146.80494689941406,-0.701550304889679,-15
chosen,-11.684885025024414,-10.253654479980469,-0.143123060464859,-134
rejected,-63.8524284362793,-48.60150146484375,-1.5250927209854126,-113
chosen,-69.4723892211914,-55.90888977050781,-1.3563499450683594,-222
rejected,-118.18285369873047,-100.07466125488281,-1.8108192682266235,-191
chosen,-85.62926483154297,-68.8480453491211,-1.6781219244003296,41
rejected,-119.93021392822266,-86.74867248535156,-3.3181540966033936,20
chosen,-137.96380615234375,-120.29045104980469,-1.7673355340957642,-86
rejected,-323.3379211425781,-299.9080810546875,-2.3429839611053467,29
chosen,-37.063133239746094,-13.194732666015625,-2.3868401050567627,-54
rejected,-51.42274475097656,-26.278778076171875,-2.5143966674804688,-38
chosen,-199.03277587890625,-182.1005096435547,-1.69322669506073,74
rejected,-35.12788391113281,-11.324024200439453,-2.3803861141204834,-6
chosen,-57.31520080566406,-56.47221374511719,-0.08429870754480362,-217
rejected,-15.12340259552002,-13.00976848602295,-0.21136341989040375,-235
chosen,-58.01129913330078,-24.855186462402344,-3.3156113624572754,-9
rejected,-59.74488830566406,-21.491662979125977,-3.8253228664398193,-2
chosen,-162.28309631347656,-144.03350830078125,-1.8249588012695312,-113
rejected,-50.42518997192383,-29.840740203857422,-2.0584449768066406,-37
chosen,-135.33709716796875,-131.74745178222656,-0.3589645326137543,-253
rejected,-115.35379791259766,-98.93549346923828,-1.6418304443359375,-275
chosen,-84.50000762939453,-62.55512237548828,-2.194488525390625,8
rejected,-87.12345886230469,-64.42044830322266,-2.270301103591919,16
chosen,-322.0362548828125,-273.9876403808594,-4.804861545562744,74
rejected,-181.21287536621094,-146.9735870361328,-3.42392897605896,5
chosen,-125.52468872070312,-116.85100555419922,-0.8673683404922485,-32
rejected,-138.58348083496094,-128.31918334960938,-1.0264297723770142,-25
chosen,-130.33929443359375,-107.74374389648438,-2.2595551013946533,-33
rejected,-109.9835205078125,-78.9703369140625,-3.101318359375,-38
chosen,-722.9501953125,-685.9475708007812,-3.7002625465393066,204
rejected,-435.8946533203125,-384.5257263183594,-5.136892795562744,145
chosen,-128.6197967529297,-131.86016845703125,0.3240371644496918,-79
rejected,-82.73178100585938,-70.57395935058594,-1.2157821655273438,-125
chosen,-38.725196838378906,-13.681429862976074,-2.5043766498565674,-5
rejected,-54.61067581176758,-35.33794021606445,-1.9272736310958862,5
chosen,-140.56454467773438,-123.4992446899414,-1.706529974937439,-172
rejected,-74.38851165771484,-69.49165344238281,-0.4896858334541321,-191
chosen,-302.9696960449219,-283.6976318359375,-1.9272063970565796,1
rejected,-98.27885437011719,-83.64070892333984,-1.463814616203308,-78
chosen,-38.23919677734375,-19.48129653930664,-1.875789999961853,-33
rejected,-63.80522537231445,-43.335262298583984,-2.0469963550567627,-23
chosen,-118.78233337402344,-96.87489318847656,-2.190744161605835,-9
rejected,-159.6763916015625,-147.86524963378906,-1.1811141967773438,-11
chosen,-127.89659881591797,-119.3604965209961,-0.8536102175712585,-218
rejected,-161.89881896972656,-152.52340698242188,-0.9375411868095398,-201
chosen,-91.55519104003906,-90.83179473876953,-0.07233963161706924,-212
rejected,-336.19921875,-306.4837646484375,-2.971545457839966,-138
chosen,-93.75331115722656,-87.20380401611328,-0.654950737953186,-114
rejected,-25.55640411376953,-11.602397918701172,-1.3954006433486938,-177
chosen,-30.571460723876953,-26.160049438476562,-0.44114112854003906,7
rejected,-43.58876419067383,-38.44331359863281,-0.5145450830459595,8
chosen,-23.748945236206055,-17.19978904724121,-0.6549156308174133,-20
rejected,-150.10983276367188,-130.697998046875,-1.9411834478378296,57
chosen,-28.858131408691406,-29.512161254882812,0.06540298461914062,-1
rejected,-33.452293395996094,-28.533414840698242,-0.4918878674507141,-6
chosen,-100.24139404296875,-98.29452514648438,-0.1946868896484375,-72
rejected,-53.91614532470703,-41.389835357666016,-1.2526310682296753,-109
chosen,-142.96896362304688,-130.05711364746094,-1.2911850214004517,-181
rejected,-174.1866455078125,-163.4661865234375,-1.072045922279358,-137
chosen,-27.688961029052734,-19.191747665405273,-0.849721372127533,-23
rejected,-28.918102264404297,-13.70456600189209,-1.5213536024093628,-28
chosen,-87.75140380859375,-64.631103515625,-2.312030076980591,-43
rejected,-46.88386535644531,-46.62425994873047,-0.025960540398955345,-48
chosen,-34.629966735839844,-26.14959716796875,-0.8480369448661804,-325
rejected,-41.245201110839844,-33.50408172607422,-0.7741119265556335,-324
chosen,-23.589458465576172,-23.7320556640625,0.014259720221161842,-232
rejected,-11.75874137878418,-8.36276912689209,-0.339597225189209,-249
chosen,-65.60360717773438,-54.06085968017578,-1.154274821281433,-184
rejected,-21.992734909057617,-13.234914779663086,-0.8757820129394531,-201
chosen,-5.4192399978637695,-1.989405870437622,-0.3429834246635437,-191
rejected,-43.690895080566406,-27.34813690185547,-1.6342757940292358,-186
chosen,-200.17498779296875,-183.28384399414062,-1.6891144514083862,71
rejected,-161.94326782226562,-142.20355224609375,-1.9739716053009033,-2
chosen,-280.728759765625,-245.7172393798828,-3.5011520385742188,87
rejected,-60.78489303588867,-30.155345916748047,-3.0629546642303467,-5
chosen,-217.08343505859375,-183.23370361328125,-3.3849732875823975,-50
rejected,-160.7312774658203,-128.36822509765625,-3.2363052368164062,-74
chosen,-34.684776306152344,-25.046735763549805,-0.9638040661811829,-66
rejected,-83.40296173095703,-69.81764221191406,-1.3585319519042969,-45
chosen,-51.92457962036133,-49.042381286621094,-0.2882198393344879,-112
rejected,-131.1668243408203,-118.11895751953125,-1.3047866821289062,-77
chosen,-146.92135620117188,-138.0857391357422,-0.8835617303848267,-65
rejected,-140.18765258789062,-134.25985717773438,-0.5927795767784119,-54
chosen,-106.42755126953125,-97.65876007080078,-0.8768791556358337,-201
rejected,-62.591400146484375,-41.81093215942383,-2.0780467987060547,-242
chosen,-52.762176513671875,-41.53477478027344,-1.1227401494979858,-197
rejected,-93.99821472167969,-85.6675033569336,-0.8330711722373962,-171
chosen,-38.564849853515625,-26.351062774658203,-1.2213786840438843,-26
rejected,-71.57128143310547,-47.786258697509766,-2.378502368927002,-16
chosen,-35.32433319091797,-24.1908016204834,-1.1133531332015991,-103
rejected,-70.83929443359375,-55.613792419433594,-1.5225502252578735,-98
chosen,-79.8284912109375,-77.36174774169922,-0.2466743439435959,-111
rejected,-116.11225891113281,-112.6148681640625,-0.34973907470703125,-100
chosen,-324.57794189453125,-309.31365966796875,-1.52642822265625,171
rejected,-235.53753662109375,-224.5867156982422,-1.09508216381073,134
chosen,-101.49703979492188,-101.25363159179688,-0.02434082143008709,54
rejected,-43.42987060546875,-19.840503692626953,-2.3589367866516113,-13
chosen,-29.384315490722656,-26.760395050048828,-0.2623920440673828,-149
rejected,-152.26864624023438,-126.44647216796875,-2.5822174549102783,-108
chosen,-150.74420166015625,-125.26107788085938,-2.5483124256134033,-21
rejected,-98.52526092529297,-83.0850830078125,-1.5440177917480469,-34
chosen,-66.79149627685547,-68.14859008789062,0.13570939004421234,-78
rejected,-151.13336181640625,-141.85983276367188,-0.9273529052734375,-52
chosen,-19.25264549255371,-10.467291831970215,-0.8785353899002075,-90
rejected,-11.59631061553955,-12.448029518127441,0.0851718932390213,-82
chosen,-33.83076858520508,-21.008895874023438,-1.2821873426437378,-90
rejected,-22.734479904174805,-7.852821350097656,-1.4881658554077148,-98
chosen,-61.90083312988281,-54.634742736816406,-0.7266090512275696,-224
rejected,-193.01718139648438,-176.0440673828125,-1.6973114013671875,-161
chosen,-66.17428588867188,-54.43663024902344,-1.1737655401229858,13
rejected,-29.796579360961914,-10.92394733428955,-1.8872631788253784,-15
chosen,-65.43717956542969,-65.98841094970703,0.055123139172792435,-227
rejected,-46.232513427734375,-36.038360595703125,-1.019415259361267,-237
chosen,-13.398576736450195,-9.234906196594238,-0.4163670539855957,-22
rejected,-54.95885467529297,-40.73381423950195,-1.4225040674209595,3
chosen,-456.9501647949219,-433.91412353515625,-2.3036041259765625,171
